Hallandstrafikens upphandling Trafik 2020,Hallandstrafiken Aktiebolag,2017-12-18,
Underhåll och support av Bosko och Stockholms Skolwebb,"Stockholms stad, Utbildningsförvaltningen",2017-12-15,
Tillbyggnad Ekedals äldrecentrum,Skövde kommun,2017-12-11,
Vård- och omsorgsboende LOV 2017,Lidingö Stad,2017-12-11,Ansökan kan lämnas löpande
CORE liquid handler,Stiftelsen Centrum för Molekylär Medicin,2017-12-06,
Förhandsannonsering av BLC,"Stockholms stad, Exploateringskontoret",2017-12-05,
EPUB3/Accessible e-book services,Myndigheten för Tillgängliga Medier,2017-11-30,
High throughput confocal imaging system,Göteborgs universitet,2017-12-07,
Tilldelning av kontrakt utan föregående annonsering,Allmänna Reklamationsnämnden,2017-12-05,
Trafik och biljettsamverkan,Gävleborgs läns landsting,2017-12-01,
Masspektrometer,Göteborgs universitet,2017-11-30,
Västfastigheter - Förhandsmeddelande Entreprenadupphandling Högsbo specialistsjukhus,Västra Götalandsregionen,2017-11-29,
Bentäthetsmaskin,Göteborgs universitet,2017-11-27,
Frescati Backe,Akademiska Hus Aktiebolag,2017-11-20,
Rivning Fryshus Östersund,Östersunds kommun,2017-11-16,
Serviceavtal för sekvenseringsutrustning från Illumina,Kungliga Tekniska högskolan,2017-11-29,
Förhandsinsyn om avtalstecknande för köp av utrustning för fixering av vävnadspreparat i slutet system,Västra Götalandsregionen,2017-11-20,
Digital PCR System,Hälsohögskolan i Jönköping AB,2017-11-17,
Validering Elteknik,Arbetsförmedlingen,2017-11-16,Ansökan kan lämnas löpande
Ex ante announcement - Ella simple plex system,Göteborgs universitet,2017-11-15,
"Aktivitetsplats Bodarneparken, Laxå",AB Laxåhem,2017-11-13,
Dynamiskt inköpssystem ekologisk frukt,Kriminalvården,2017-11-13,Ansökan kan lämnas löpande
Hearing avseende Artroskopiutrustning,Danderyds Sjukhus AB,2017-11-10,
Teckenspråksfilm 2018,Försäkringskassan,2017-11-14,
Simuleringsdockor,Kalmar läns landsting,2017-11-13,
Real time analysis instrument,Göteborgs universitet,2017-11-10,
Licensavtal samt uppgraderings- och underhållsavtal,VA SYD,2017-11-07,
Procurement of spectral broadening unit and temporal compression unit,Kungliga Tekniska högskolan,2017-11-06,
Ex ante announcement - STED microscope,Göteborgs universitet,2017-11-06,
Fläktvagn för gasning av rum,Karolinska Institutet,2017-11-02,
Sputter,Göteborgs universitet,2017-10-31,
Navigationssystem WÅAB:s Tonnage,"Stockholms läns landsting, Trafiknämnden",2017-11-06,
RFI Operationslampor,Blekinge Läns Landsting,2017-11-02,
Visualiseringsbord,Göteborgs universitet,2017-11-01,
Drift av Ascendo Invoice,Telge Inköp AB,2017-10-31,
Projektörer till Sundbybergs nya stadskärna,Sundbybergs kommun,2017-10-31,
Service- och omsorgstjänster i ordinärt boende inom hemtjänsten (KS 2015/191),Ängelholms Kommun,2017-10-24,Ansökan kan lämnas löpande
Drift av patienthotell genom tjänstekoncession,Danderyds Sjukhus AB,2017-10-19,
Daglig verksamhet inom Örebro kommuns valfrihetssystem,Örebro kommun,2017-10-12,Ansökan kan lämnas löpande
TI 2017-1198 Visuell mångspråkig undervisning enligt Lgr11,Telge Inköp AB,2017-10-25,
System för elektromagnetisk navigation i lunga,Karolinska Universitetssjukhuset,2017-10-19,
Bostad m särskild service enl SoL,Gotlands kommun,2017-10-17,
Dokumenthanteringsmodul till HEMs intranät,Halmstads Energi och Miljö AB,2017-10-12,
Produktvisning Näringspreparat med tillbehör 2017,Blekinge Läns Landsting,2017-10-11,
Depå Ringön Spårvägsentreprenad,Göteborgs stad Trafikkontoret,2017-10-10,
Städtjänst Danderyds sjukhus AB,Danderyds Sjukhus AB,2017-10-05,
"Husentreprenad, om- och tillbyggnad, Acceleratorn - Konsthallen, Fastighetsområde Frescati - Stockholm",Akademiska Hus Aktiebolag,2017-10-04,
Upphandling av städtjänster,Danderyds Sjukhus AB,2017-10-10,
Katrinebergsskolan Om- och tillbyggnad,Mölndals stad,2017-10-09,
Hemtjänst i Solna stad,Solna stad,2017-10-05,Ansökan kan lämnas löpande
Highly multiplexed and high sample throughput proteomic analysis,Kungliga Tekniska högskolan,2017-09-28,
"Hemtjänst, Göteborgs Stad (LOV)","Göteborgs stad, Stadsledningskontoret",2017-09-27,Ansökan kan lämnas löpande
NDS T-303 Deponier,"Stockholms stad, Exploateringskontoret",2017-09-22,Ansökan kan lämnas löpande
Byte plåttak kommunhuset Laxå,AB Laxåhem,2017-09-12,
Förhandsannons 2017-09 Tjänster,"Stockholms stad, Exploateringskontoret",2017-09-06,
Förhandsinsyn - Arkitekt för detlajplaneskede Sahlgrenska Life,Akademiska Hus Aktiebolag,2017-09-25,
Flyttjänster,Skatteverket,2017-09-21,
Förhandsannons Campus Albano,Akademiska Hus Aktiebolag,2017-09-12,
Förhandsannons 2017-09,"Stockholms stad, Exploateringskontoret",2017-09-06,
Köp av instrument för partikelmätning av utandningsluft,Göteborgs universitet,2017-09-05,
Förhandsmeddelande om remiss för förebyggande företagshälsovård,Sveriges Kommuner och Landsting,2017-08-28,
TI 2017-1004 Driftavtal NIS för Telge Nät AB,Telge Inköp AB,2017-08-21,
Valfrihet inom tandreglering i Region Västmanland,Södermanlands läns landsting,2017-08-16,Ansökan kan lämnas löpande
Inbjudan till leverantörsvisning av Förstorande videosystem (synhjälpmedel),Kronobergs läns landsting,2017-08-29,
Validering Fastighet (Af-2016/00068141),Arbetsförmedlingen,2017-08-25,Ansökan kan lämnas löpande
Plåtslagaren 38 m.fl Nyproduktion bostäder,Falköpings Hyresbostäder Aktiebolag,2017-08-18,
Grafisk produktion och kommunikationsstöd,Lerums kommun,2017-08-15,
Drift och underhåll av fettavskiljare,Danderyds kommun,2017-08-15,
Krondikesvägen 60 Om- o tillbyggnad 2018,Östersunds kommun,2017-08-03,
Wind tunnel testing,Kungliga Tekniska högskolan,2017-07-14,
Paviljong 20 till Östra Sjukhuset,Västra Götalandsregionen,2017-07-10,
Automatiserat ultraljud,Region Östergötland,2017-08-04,
Uppgradering av masspektrometer till befintligt vätskekromatografisystem,Sveriges Lantbruksuniversitet,2017-07-25,
Computational meshing procedure,Kungliga Tekniska högskolan,2017-07-14,
Upphandling av flyttbara modulhus,Armada Fastighets AB,2017-07-07,
Askeslätt etapp 2 del A,Lidköpings kommun,2017-07-06,
Förhandsmeddelande Byggentreprenad Kv D – Centrumhus,Förvaltnings AB GöteborgsLokaler,2017-07-06,
Kommande projekt på KTH,Akademiska Hus Aktiebolag,2017-07-03,
Årsavtal Lås och larm,Armada Fastighets AB,2017-06-30,
Förhandsmeddelande Byggentreprenad Kv A – Stadsdelshus med rum för kultur,Förvaltnings AB GöteborgsLokaler,2017-07-06,
Avgiftsfri allmäntandvård till barn och unga i Sörmland,Södermanlands läns landsting,2017-07-04,Ansökan kan lämnas löpande
Nybyggnation av dricksvattenreservoarer,Kalmar Vatten AB,2017-07-03,
Depå Ringön entreprenad pålning/grundläggning,Göteborgs stad Trafikkontoret,2017-06-30,
UPPH2017-0219 Live cell imaging och analyssystem,Region Uppsala,2017-06-30,
NDS E-329 Bro över Värtabanan,"Stockholms stad, Exploateringskontoret",2017-06-29,
Utbildningsplattform (Learning management system),Statens Skolverk,2017-06-28,
IT-stöd Klinisk Kemi LABKA 2009,Blekinge Läns Landsting,2017-06-26,
NDS V-306 Entrebodar till befintlig etablering,"Stockholms stad, Exploateringskontoret",2017-06-29,
Intresseanmälan Kommunikationsoperatör,Västfiber ekonomisk förening,2017-06-29,
Ex ante announcement - analyzing instrument for vaccine-induced antibodies,Göteborgs universitet,2017-06-28,
Boendetjänster för ensamkommande barn och unga (DIS),Solna stad,2017-06-22,Ansökan kan lämnas löpande
Särskilt boende LOV enstaka platser,Österåkers kommun,2017-06-21,Ansökan kan lämnas löpande
Familjerådgivning,Österåkers kommun,2017-06-21,Ansökan kan lämnas löpande
Supercomputer NWP18,Linköpings universitet,2017-06-14,
Validering Restaurang,ARBETSFÖRMEDLINGEN,2017-06-12,Ansökan kan lämnas löpande
Förhandsannons ramavtal konstruktörer,"Stockholms stad, Fastighetskontoret",2017-06-21,
Supercomputer AC2018,Linköpings universitet,2017-06-14,
Utbildning analysverktyg 2017-2018,Försäkringskassan,2017-06-14,
"Support, underhåll och vidareutveckling av HR-system",Surahammars kommun,2017-06-09,
Automatisk inbäddningsutrustning,Gävleborgs läns landsting,2017-06-09,
TI 2017-1125 Underhållsavtal Personec,Telge Inköp AB,2017-06-05,
"Kommunikationskonsulter, mäklartjänst","Region Skåne, Koncerninköp",2017-06-01,
Meddelande om frivillig förhandsinsyn avseende upphandling av underhåll och support av verksamhetssystem Procapita,Vaxholms kommun,2017-05-30,
Inbjudan till information Klackerup Förnyelse etapp 2,Halmstads Fastighetsaktiebolag,2017-06-05,
2206 Hjälpmedelsförråd Billingshäll,KKB Fastigheter AB,2017-06-02,
NMR Probe,Sveriges Lantbruksuniversitet,2017-06-01,
Ramavtal Byggarbeten planerat underhåll och ombyggnadsarbeten,Aktiebolaget Sollentunahem,2017-05-29,
Ramavtal Byggarbeten Serviceåtgärder,Aktiebolaget Sollentunahem,2017-05-29,
Revisionsbesiktning Elanläggningar,"Stockholms stad, Fastighetskontoret",2017-05-29,
"Upphandling av vacciner och tuberkulosdiagnostikum, SLL451",Stockholms läns landsting,2017-05-24,
Inbjudan till dialog – Injektion och Infusion - Fre 16/6 kl 13-16,"Region Skåne, Koncerninköp",2017-05-23,
Inbjudan till leverantörsvisning av hörseltekniska hjälpmedel,Region Örebro,2017-05-29,
Hyresavtal för ny bibliotekslokal vid Näckrosparken,Göteborgs universitet,2017-05-26,
"Ombyggnation Guldvingen Närhälsan, Lidköping",Lidköpings kommun,2017-05-23,
Pilängskolan,Lomma kommun,2017-05-11,
Ramavtal Elprojektering trafikstyrningssystem,"Stockholms Stad, Trafikkontoret",2017-05-05,
"LOV särskilt boende för äldre, enstaka platser",Sundbybergs kommun,2017-05-04,Ansökan kan lämnas löpande
Hemtjänst - Stockholms stad,"Stockholms stad, Äldreförvaltningen",2017-05-01,Ansökan kan lämnas löpande
"Förhandsannons, Persontransporter 2017","Stockholms stad, Serviceförvaltningen",2017-04-24,
"Generalentreprenad, Viktor Dahléns väg norra",Örebro kommun,2017-05-04,
"Ombyggnation Hjälmen 2, AB Götenebostäder",Aktiebolaget Götenebostäder,2017-05-03,
Norra Säteriet,Förbo Aktiebolag,2017-04-25,
"Förhandsannons, Persontransporter 2017","Stockholms stad, Serviceförvaltningen",2017-04-20,
RFI gällande injektion- och infusionsartiklar 2018 SLL470,Stockholms läns landsting,2017-04-13,
LOV avgiftsfri allmäntandvård till barn och unga,Södermanlands läns landsting,2017-04-04,Ansökan kan lämnas löpande
Auktorisation - Växjölöftet Vuxenutbildning (NAV 2015-00188),Växjö kommun,2017-03-30,Ansökan kan lämnas löpande
LOV Hemtjänst,Tyresö kommun,2017-03-27,Ansökan kan lämnas löpande
Tekniska konsulttjänster - Arkitekter,Hässleholms kommun,2017-04-11,
Konsult för internrevision,"Stockholms Stad, Trafikkontoret",2017-03-31,
LOV Boendestöd,Tyresö kommun,2017-03-29,Ansökan kan lämnas löpande
Validering Af-2016/00068141 (Af-2016/00068141),ARBETSFÖRMEDLINGEN,2017-03-24,Ansökan kan lämnas löpande
Bränslepellets 2016,SKL Kommentus Inköpscentral AB,2017-03-02,Ansökan kan lämnas löpande
Arbetsträningsplatser enligt LOV inom ramen för ESF-projektet MIA,Upphandling Södertörn,2017-02-28,Ansökan kan lämnas löpande
LOV Daglig verksamhet LSS,Tyresö kommun,2017-02-14,Ansökan kan lämnas löpande
Auktorisation Vux Norrort - Kommunal vuxenutbildning,Täby kommun,2017-02-10,Ansökan kan lämnas löpande
Daglig verksamhet 2017 LOV,Lidingö Stad,2017-03-02,Ansökan kan lämnas löpande
Boendestöd LOV,Österåkers kommun,2017-02-20,Ansökan kan lämnas löpande
Auktorisation – Växjölöftet Sysselsättning (NAV 2016-00086),Växjö kommun,2017-02-13,Ansökan kan lämnas löpande
LOV Daglig verksamhet och korttidsvistelse 2016,Järfälla kommun,2017-02-01,Ansökan kan lämnas löpande
LOV Sysselsättning för personer med psykisk funktionsnedsätt,Järfälla kommun,2017-02-01,Ansökan kan lämnas löpande
Personlig assistans enligt LSS och ickevalsalternativet,Sjöbo kommun,2016-11-11,Ansökan kan lämnas löpande
"Hemtjänst, åtgärdande av trygghetslarm 07.00-22.30, ledsagning och avlösning.",Österåkers kommun,2016-06-22,Ansökan kan lämnas löpande
Sysselsättning för personer med psykiska funktionsnedsättnignar,Varbergs kommun,2016-06-13,Ansökan kan lämnas löpande
LOV Sysselsättning för personer med psykisk funktionsnedsättning,Tyresö kommun,2017-01-20,Ansökan kan lämnas löpande
Fritt val inom hemtjänst - Omvårdnads- och serviceinsatser (15/162),Jönköpings kommun,2016-09-01,Ansökan kan lämnas löpande
Qualification System PostNord (16/092),PostNord Sverige AB,2016-06-20,Ansökan kan lämnas löpande
Upphandling enligt LOV sysselsättning för personer med missbruksproblematik,Varbergs kommun,2016-06-13,Ansökan kan lämnas löpande
Kundval i form av Hemtjänst och hemsjukvård,Växjö kommun,2016-04-20,Ansökan kan lämnas löpande
Kundval hemtjänst i form av serviceinsatser,Växjö kommun,2016-04-05,Ansökan kan lämnas löpande
Valfrihetssystem inom hemvården (KS2015.0098),Skövde kommun,2016-03-04,Ansökan kan lämnas löpande
LOV inom hemtjänst - Matdistribution,Laholms kommun,2016-01-11,Ansökan kan lämnas löpande
Förfrågningsunderlag hemtjänst enligt LOV (SN 2016.064),Vallentuna kommun,2016-04-20,Ansökan kan lämnas löpande
Kundval inom daglig verksamhet enligt LSS (SN 2016.050),Vallentuna kommun,2016-03-23,Ansökan kan lämnas löpande
Hemtjänst enligt LOV (SN2008/0103.709),Ljungby kommun,2016-02-29,Ansökan kan lämnas löpande
LOV inom hemtjänsten,Laholms kommun,2016-01-11,Ansökan kan lämnas löpande
Kundval inom Vård- och omsorgsboende för äldre (SN 2014/0027),Danderyds kommun,2015-09-02,Ansökan kan lämnas löpande
Förfrågningsunderlag Personlig assistans enligt LSS samt ickevalsalternativet,Lunds kommun,2015-06-18,Ansökan kan lämnas löpande
Valfrihetssystem inom Hemtjänst i Borgholms kommun (14/27),Borgholms kommun,2014-12-03,Ansökan kan lämnas löpande
TEST Paraplyn,Österåkers kommun,2014-09-23,Ansökan kan lämnas löpande
Förfrågningsunderlag LOV-LSS Daglig verksamhet enligt 9 § 10 LSS,Lunds kommun,2015-06-22,Ansökan kan lämnas löpande
Förfrågningsunderlag LOV-LSS Ledsagar- och avlösarservice enligt 9 § 3 och 9 § 5 LSS,Lunds kommun,2015-06-17,Ansökan kan lämnas löpande
Förfrågningsunderlag LOV särbo (U-14-68),Växjö kommun,2014-11-04,Ansökan kan lämnas löpande
Ansökan enligt Lov - mattjänst,Örebro kommun,2014-06-17,Ansökan kan lämnas löpande
LOV daglig verksamhet,Örebro kommun,2014-06-17,Ansökan kan lämnas löpande
Bostad enligt LSS (ON 2013:77),Solna stad,2013-11-01,Ansökan kan lämnas löpande
Valfrihetssystem enligt LOV avseende dagverksamhet för personer från 65 år,Täby kommun,2013-09-13,Ansökan kan lämnas löpande
Kundval Daglig verksamhet inom LOV,Ulricehamns kommun,2013-05-02,Ansökan kan lämnas löpande
Ögonsjukvård inom vårdval i Jönköpings län,Jönköpings läns landsting,2014-01-07,Ansökan kan lämnas löpande
Korttidstillsyn enligt LSS,Solna stad,2013-10-24,Ansökan kan lämnas löpande
Fritt val inom servicetjänster i hemtjänsten,Höörs kommun,2013-08-14,"2023-08-12
Om 1421 dagar"
Daglig verksamhet LOV,Österåkers kommun,2013-01-10,Ansökan kan lämnas löpande
Sysselsättning för personer med psykiska funktionsnedsättningar LOV,Österåkers kommun,2012-12-28,Ansökan kan lämnas löpande
Avrop av enstaka platser i äldreboende enligt lagen om valfrihetssystem (LOV),Halmstads kommun,2012-10-05,Ansökan kan lämnas löpande
Program för primärvården i Västmanland,Landstinget Sörmland,2012-09-17,Ansökan kan lämnas löpande
LSS daglig verksamhet och korttidsvistelse,Solna stad,2012-05-30,Ansökan kan lämnas löpande
Familjerådgivning (SN/2012:255),Solna Stad,2012-12-19,Ansökan kan lämnas löpande
"Vård- och omsorgsboende, enstaka platser (ON 2012:62)",Solna Stad,2012-10-01,Ansökan kan lämnas löpande
"Valfrihetssystem, Vårdval Västmanland, Medicinsk fotvård för patienter med remiss",Landstinget Sörmland,2012-09-07,Ansökan kan lämnas löpande
Psykoterapi för vuxna (KS 2011/0593),Halmstads kommun,2012-01-30,Ansökan kan lämnas löpande
Hemtjänst (2011/6),Heby kommun,2011-09-28,Ansökan kan lämnas löpande
SE-STOCKHOLM: Dagverksamhet inom Stockholms Stads valfrihetssystem,Stockholms stad,2010-06-14,Ansökan kan lämnas löpande
SE-DJURSHOLM: Kundval inom familjerådgivningen i Danderyds kommun,Danderyds kommun,2010-03-09,Ansökan kan lämnas löpande
TI 2017-1294 Annonsering i Katrineholms-kuriren,Telge Inköp AB,,
SE-SOLNA: Boendestöd för personer med funktionsnedsättning,Solna stad,2011-03-23,Ansökan kan lämnas löpande
Fritt val avseende omsorgs- och serviceinsatser och delegerade/instruerade hälso- och sjukvårdsinsatser inom hemtjänsten i ordinärt boende i Halmstads kommun enligt lagen om valfrihetssystem (LOV)(10/9),Halmstads kommun,2010-05-04,Ansökan kan lämnas löpande
SE-STOCKHOLM: Upphandling av enstaka platser i särskilda boendeformer inom Stockholms stads valfrihetssystem,Stockholms Stad,2009-12-16,Ansökan kan lämnas löpande
Undertrycksbehandling,Region Uppsala,,
Spårentreprenad Depå Ringön,Göteborgs stad Trafikkontoret,,
"Förhandsannons, Illustrationsmaterial, Aspholmen Nasta",Örebro kommun,,
"Förhandsannons, arkitektuppdrag: gestaltningskoncept för Tamarinden",Örebro kommun,,
E-379 Landanslutning Lilla Lidingöbron,"Stockholms stad, Exploateringskontoret",,
Fakomaskiner SU/M,Västra Götalandsregionen,,
"Förhandsannons, konsulttjänst lokalstudie inom grund- och gymnasieskolan",Örebro kommun,,
Slutet system för patientbehandlingar med fotoferes,Karolinska Universitetssjukhuset,,
